82,22435.44402,22545.44402,6760.762124,6870.762124
83,22635.44402,22745.44402,6760.762124,6870.762124
84,22835.44402,22945.44402,6760.762124,6870.762124
85,23035.44402,23145.44402,6760.762124,6870.762124
86,23235.44402,23345.44402,6760.762124,6870.762124
87,23435.44402,23545.44402,6760.762124,6870.762124
88,23635.44402,23745.44402,6760.762124,6870.762124
89,23835.44402,23945.44402,6760.762124,6870.762124
90,24035.44402,24145.44402,6760.762124,6870.762124
91,24235.44402,24345.44402,6760.762124,6870.762124
92,24435.44402,24545.44402,6760.762124,6870.762124
93,24635.44402,24745.44402,6760.762124,6870.762124
94,24835.44402,24945.44402,6760.762124,6870.762124
95,25035.44402,25145.44402,6760.762124,6870.762124
96,25235.44402,25345.44402,6760.762124,6870.762124
97,25435.44402,25545.44402,6760.762124,6870.762124
98,25635.44402,25745.44402,6760.762124,6870.762124
99,25835.44402,25945.44402,6760.762124,6870.762124
100,26035.44402,26145.44402,6760.762124,6870.762124
101,26235.44402,26345.44402,6760.762124,6870.762124
102,26435.44402,26545.44402,6760.762124,6870.762124
103,26635.44402,26745.44402,6760.762124,6870.762124
104,26835.44402,26945.44402,6760.762124,6870.762124
105,27035.44402,27145.44402,6760.762124,6870.762124
106,27235.44402,27345.44402,6760.762124,6870.762124
107,27435.44402,27545.44402,6760.762124,6870.762124
108,27635.44402,27745.44402,6760.762124,6870.762124
109,27835.44402,27945.44402,6760.762124,6870.762124
110,28035.44402,28145.44402,6760.762124,6870.762124
111,28235.44402,28345.44402,6760.762124,6870.762124
112,28435.44402,28545.44402,6760.762124,6870.762124
113,28635.44402,28745.44402,6760.762124,6870.762124
114,28835.44402,28945.44402,6760.762124,6870.762124
115,29035.44402,29145.44402,6760.762124,6870.762124
116,29235.44402,29345.44402,6760.762124,6870.762124
117,29435.44402,29545.44402,6760.762124,6870.762124
118,29635.44402,29745.44402,6760.762124,6870.762124
119,29835.44402,29945.44402,6760.762124,6870.762124
120,30035.44402,30145.44402,6760.762124,6870.762124
121,30235.44402,30345.44402,6760.762124,6870.762124
122,30435.44402,30545.44402,6760.762124,6870.762124
123,30635.44402,30745.44402,6760.762124,6870.762124
124,30835.44402,30945.44402,6760.762124,6870.762124
125,31035.44402,31145.44402,6760.762124,6870.762124
126,31235.44402,31345.44402,6760.762124,6870.762124
127,31435.44402,31545.44402,6760.762124,6870.762124
128,31635.44402,31745.44402,6760.762124,6870.762124
129,31835.44402,31945.44402,6760.762124,6870.762124
130,32035.44402,32145.44402,6760.762124,6870.762124
131,32235.44402,32345.44402,6760.762124,6870.762124
132,32435.44402,32545.44402,6760.762124,6870.762124
133,32635.44402,32745.44402,6760.762124,6870.762124
134,32835.44402,32945.44402,6760.762124,6870.762124
135,33035.44402,33145.44402,6760.762124,6870.762124
136,33235.44402,33345.44402,6760.762124,6870.762124
137,33435.44402,33545.44402,6760.762124,6870.762124
138,33635.44402,33745.44402,6760.762124,6870.762124
139,33835.44402,33945.44402,6760.762124,6870.762124
140,34035.44402,34145.44402,6760.762124,6870.762124
141,34235.44402,34345.44402,6760.762124,6870.762124
142,34435.44402,34545.44402,6760.762124,6870.762124
143,34635.44402,34745.44402,6760.762124,6870.762124
144,34835.44402,34945.44402,6760.762124,6870.762124
145,35035.44402,35145.44402,6760.762124,6870.762124
146,35235.44402,35345.44402,6760.762124,6870.762124
147,35435.44402,35545.44402,6760.762124,6870.762124
148,35635.44402,35745.44402,6760.762124,6870.762124
149,35835.44402,35945.44402,6760.762124,6870.762124
150,36035.44402,36145.44402,6760.762124,6870.762124
151,36235.44402,36345.44402,6760.762124,6870.762124
152,36435.44402,36545.44402,6760.762124,6870.762124
153,36635.44402,36745.44402,6760.762124,6870.762124
154,36835.44402,36945.44402,6760.762124,6870.762124
155,37035.44402,37145.44402,6760.762124,6870.762124
156,37235.44402,37345.44402,6760.762124,6870.762124
157,37435.44402,37545.44402,6760.762124,6870.762124
158,37635.44402,37745.44402,6760.762124,6870.762124
159,37835.44402,37945.44402,6760.762124,6870.762124
160,38035.44402,38145.44402,6760.762124,6870.762124
161,38235.44402,38345.44402,6760.762124,6870.762124
162,38435.44402,38545.44402,6760.762124,6870.762124
163,38635.44402,38745.44402,6760.762124,6870.762124
164,38835.44402,38945.44402,6760.762124,6870.762124
165,39035.44402,39145.44402,6760.762124,6870.762124
166,39235.44402,39345.44402,6760.762124,6870.762124
167,39435.44402,39545.44402,6760.762124,6870.762124
168,39635.44402,39745.44402,6760.762124,6870.762124
